,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUILD_UP_INDEX,fireweather_index,Classes
4616,28.07,99.23,8.86,1.52,55.08,14.79,64.23,1.41,18.773019119608715,101.62135251057488,0
4617,39.0,63.78,7.54,1.82,66.49,0.7,6.9,0.58,1.1167630057803468,1.4942708158011115,0
4618,13.35,51.95,0.4,0.22,93.98,22.47,784.24,10.39,41.93612155899169,1933.8947610066364,1
4619,20.26,48.31,8.1,0.41,85.9,36.09,107.06,7.0,39.16968243911093,1202.0651683026972,1
4620,33.03,61.23,6.23,0.02,88.81,79.39,167.16,2.91,72.59060210319032,1035.1645223870592,1
4621,27.37,53.15,16.84,4.7,68.52,0.7,99.14,1.97,1.3757161264743776,6.492037720400658,0
4622,20.6,77.49,7.12,0.77,86.05,128.6,689.0,3.17,175.3694210786739,3194.377380272962,1
4623,23.97,55.52,21.17,2.06,46.8,24.28,109.96,1.64,31.288278448376886,216.02116139847575,0
4624,25.33,47.08,15.71,0.0,59.85,0.7,213.99,2.67,1.3886437378325762,8.89654118175905,1
4625,30.6,74.21,17.95,6.13,67.33,0.7,6.9,2.41,1.1167630057803468,6.208952872552896,0
4626,39.0,56.35,18.33,0.0,49.92,1.47,6.9,1.23,1.9182978723404254,6.001587490715011,0
4627,25.16,15.0,0.58,0.0,86.44,214.86,756.81,11.99,251.3341936381341,18477.893633560834,1
4628,18.7,77.38,17.72,0.26,72.46,8.92,41.47,0.61,11.601455229731847,24.908628245286163,0
4629,21.25,64.99,25.77,0.0,61.8,0.7,39.21,0.87,1.340185546875,2.77983620174287,0
4630,20.73,56.04,0.4,0.0,96.2,155.5,823.46,7.19,211.2637744285231,9026.567715065035,1
4631,19.0,34.0,5.8,0.0,92.4,117.9,668.0,12.2,163.60882887561672,11326.577568773484,1
4632,15.22,33.14,16.31,0.05,88.43,280.0,860.6,5.32,308.81455850313984,10455.24823439151,1
4633,24.04,50.55,12.27,0.82,87.89,88.77,190.04,4.52,81.89943708810215,1854.0122045336598,1
4634,25.07,70.58,15.25,1.64,57.79,11.43,217.3,2.2,20.20326588713777,172.91435306785638,0
4635,31.55,63.02,12.67,5.91,59.39,20.02,169.8,2.12,30.924685012508537,275.4201691739295,0
4636,29.26,31.87,4.39,0.0,90.12,37.08,341.96,10.41,58.34388625592418,2861.2593316947573,1
4637,26.0,63.63,2.97,0.33,91.22,43.31,128.79,4.6,47.057936852761905,980.9611189777673,1
4638,30.71,61.34,12.42,4.49,82.1,35.05,222.37,0.7,50.28512395361215,161.43498873372775,1
4639,20.44,63.78,0.4,0.0,86.56,3.0,567.01,14.48,5.921672381681782,267.30556253282856,1
4640,16.5,56.0,3.85,0.6,93.91,72.2,379.47,8.33,97.85429219422471,4215.693569033846,1
4641,20.41,78.38,15.08,0.0,57.33,10.65,6.9,2.06,4.383892617449665,26.66578059232666,0
4642,24.3,62.69,10.26,4.95,70.58,18.23,107.17,0.69,25.581316573373925,71.6569309944489,0
4643,31.48,77.86,12.67,0.0,82.1,0.7,221.0,0.93,1.3890011223344554,3.0997367130607745,1
4644,33.0,62.0,10.0,8.7,65.5,4.6,8.3,0.9,3.8565656565656563,10.01440252671913,0
4645,11.47,69.43,2.49,0.92,64.41,0.7,93.29,2.46,1.3742213804713803,8.09641160819009,0
4646,29.0,80.0,14.0,2.0,48.7,2.2,7.6,0.3,2.552671755725191,2.050949551153603,0
4647,21.65,51.96,2.13,0.0,91.42,70.24,489.39,16.21,103.38427224469541,8753.677262919158,1
4648,10.26,44.41,7.93,0.91,88.43,270.62,27.48,2.92,21.125911111742397,241.92752857861285,1
4649,24.6,39.65,16.44,0.0,96.2,59.54,804.22,14.84,100.48214464834692,7748.972113694424,1
4650,13.87,32.57,0.4,0.65,92.49,81.22,7.9,7.49,6.083318321877223,142.73429766975306,1
4651,13.3,42.0,0.9,0.0,90.8,41.9,89.4,7.9,38.58727787792944,1332.8367837117119,1
4652,17.79,68.02,4.23,0.0,87.07,161.63,358.39,17.14,151.94553376220549,14582.570783371677,1
4653,21.19,66.45,22.67,3.47,68.98,9.66,18.98,1.75,8.502054254579178,49.51156868251428,0
4654,23.4,22.0,2.7,0.0,91.1,103.2,638.8,5.8,147.0208742194469,4746.351020585009,1
4655,27.63,58.52,16.14,2.29,58.89,0.7,112.17,1.89,1.3784936797752807,6.243248984877487,0
4656,27.66,36.83,3.15,0.16,94.39,147.81,374.51,13.9,148.80032014622967,11537.574244964258,1
4657,22.67,68.74,20.39,0.91,54.29,22.65,78.66,2.45,26.339195032708727,263.3560007815459,0
4658,23.92,58.71,0.4,0.0,95.33,38.46,441.48,9.71,63.16359131744879,2931.0187237853806,1
4659,22.1,53.54,10.44,0.0,90.58,35.03,599.9,12.38,61.13530528382851,3595.729579161009,1
4660,26.19,85.14,22.63,0.0,67.59,24.27,133.85,3.0,33.399712119264876,426.828452816737,0
4661,36.4,55.99,10.98,4.23,65.75,16.11,6.9,1.63,4.712623211446741,22.979738112406736,0
4662,8.64,33.04,1.27,0.81,87.51,140.37,344.21,10.88,139.0140266279212,8333.95279157074,1
4663,21.36,53.96,11.22,0.68,92.17,55.52,151.04,7.83,57.86462048026497,2131.274978301269,1
4664,34.4,71.05,10.43,0.0,59.41,29.51,60.41,2.2,26.57076573387487,238.93924938860792,0
4665,32.71,67.28,10.61,2.07,35.15,23.41,24.58,0.49,13.847970639552372,24.658342514589336,0
4666,27.45,59.16,11.5,0.2,90.92,69.95,573.47,14.99,107.20784263942434,8449.437070221107,1
4667,21.8,56.0,3.1,0.0,92.1,152.6,658.2,14.3,193.2121188804463,16156.161278351483,1
4668,24.88,47.2,3.72,0.0,91.41,211.67,584.44,12.05,222.17447645730348,16054.503256442662,1
4669,27.95,80.17,22.53,3.58,59.66,0.7,6.9,2.37,1.1167630057803468,6.105899712842474,0
4670,24.68,43.66,18.64,0.92,69.92,9.17,87.68,1.13,14.538684507933638,60.22826954659163,0
4671,31.0,42.0,21.0,0.0,90.6,18.2,30.5,13.4,14.607894736842107,718.2266271738218,1
4672,8.05,60.93,7.69,0.02,86.71,3.17,710.18,9.76,6.270031819859212,192.7503180300357,1
4673,31.31,57.73,9.16,0.0,90.32,58.06,838.34,7.23,98.98223754181538,3708.839478310328,1
4674,19.26,36.26,7.6,0.0,92.8,55.79,7.9,10.7,5.981217981340119,199.8723403049621,1
4675,34.56,43.95,3.85,0.35,95.6,112.28,706.52,11.99,160.7100050647272,10899.159806384121,1
4676,25.51,70.28,16.69,0.0,65.77,0.7,153.05,0.57,1.3841731266149868,1.89204565609948,0
4677,25.56,76.36,11.97,1.76,77.01,31.12,156.43,2.03,41.56684967766725,373.92019763817825,0
4678,26.57,84.46,9.41,0.0,63.85,2.54,30.1,1.61,4.195006858710562,19.784890077175724,0
4679,19.27,60.0,8.42,0.0,87.67,243.19,483.49,2.38,215.45341921179332,3058.005519151385,1
4680,26.51,51.57,13.61,4.9,64.5,12.31,31.66,1.97,12.48449107071354,87.71914222667168,0
4681,34.0,55.1,14.67,2.95,56.57,0.7,10.68,1.99,1.2028962188254222,5.596868609338651,0
4682,16.35,52.81,0.4,0.0,92.12,79.65,322.39,16.98,98.47603041139756,8657.825168513218,1
4683,13.8,77.0,7.6,0.0,91.0,276.3,825.1,7.1,300.78850809776696,13526.345431139272,1
4684,29.48,67.7,14.67,0.0,55.88,5.92,6.9,1.19,3.7647926267281107,12.870104235259788,0
4685,22.0,39.52,16.58,0.76,89.21,98.37,199.84,21.57,88.20010902605635,9656.546395763968,1
4686,29.7,37.51,4.73,0.79,84.34,143.05,860.6,7.24,202.11181021568268,8626.363285768688,1
4687,30.96,18.72,1.76,0.15,89.97,126.91,339.1,11.18,131.12986021710154,7993.380441001513,1
4688,35.22,59.48,15.12,1.19,76.06,0.7,44.46,1.3,1.346981172906297,4.178653335271283,0
4689,35.37,46.8,10.03,1.17,64.2,1.53,6.9,0.67,1.968671328671329,3.3707356816708822,0
4690,34.9,54.35,19.62,0.0,38.01,3.48,20.94,0.68,4.917085020242915,10.0795312688503,0
4691,19.05,21.96,7.75,0.0,89.15,12.28,860.6,16.89,23.7140536295299,1603.912938794946,1
4692,31.44,79.22,17.47,2.18,33.56,0.7,6.9,1.07,1.1167630057803468,2.7566720222537753,0
4693,9.02,47.65,7.52,0.0,86.48,134.71,226.41,3.36,108.31144686026795,1916.9728408495114,1
4694,17.22,43.88,2.85,0.27,92.37,120.82,234.45,10.45,105.59645479962721,5785.996385405252,1
4695,13.7,56.0,1.8,0.0,88.1,53.3,726.9,5.4,90.08607800964948,2478.633727600737,1
4696,30.46,53.74,22.59,0.0,82.1,6.34,6.9,1.67,3.845802197802198,18.521073498982194,1
4697,15.5,27.0,6.3,0.0,88.1,25.7,67.6,3.8,26.352976867652636,408.7228476050649,1
4698,23.14,49.39,16.9,0.0,90.06,64.09,384.39,8.01,90.46961651809077,3695.125378832894,1
4699,22.0,58.4,0.4,0.29,91.62,74.88,780.26,1.9,120.7819833378124,1232.8203773414832,1
4700,35.56,25.82,0.4,0.21,85.95,142.76,303.33,9.66,131.1766832770398,6909.535252099499,1
4701,32.15,63.14,24.02,1.4,63.63,20.77,14.33,2.19,8.984502301713079,66.13160116138386,0
4702,24.28,67.57,9.94,0.0,69.73,21.1,6.9,0.83,4.881475272422465,12.197847086416848,0
4703,21.98,87.88,10.18,3.11,82.1,8.26,226.42,2.02,15.139265795118792,112.9342825693217,0
4704,24.96,48.28,3.28,0.0,89.53,60.47,413.5,1.9,88.56189843715413,854.7201439913437,1
4705,14.14,40.28,0.4,0.36,90.8,145.54,7.9,9.31,6.185694687289846,180.94736012764866,1
4706,18.05,36.93,8.33,0.0,92.31,79.15,229.69,14.35,85.03953083156946,6153.398279923022,1
4707,30.0,73.0,14.0,0.0,79.2,6.5,16.6,2.1,6.569254185692542,43.819251824762176,0
4708,19.8,60.52,0.4,0.17,91.76,11.7,494.57,5.79,22.09334886029552,505.7509832750714,1
4709,15.91,50.59,0.4,0.0,91.09,88.89,771.92,1.9,138.04016275291835,1443.3496350837622,1
4710,31.58,72.98,15.74,1.51,37.35,6.0,6.9,2.12,3.78082191780822,23.043537043517194,0
4711,15.39,50.04,10.43,0.59,88.53,3.0,340.91,6.74,5.870841824287479,123.16281818525601,1
4712,26.9,28.0,5.4,0.0,93.1,180.4,430.8,11.0,176.267452937174,11151.627578759866,1
4713,21.6,33.0,2.2,0.0,91.0,129.5,692.6,7.0,176.49766320657255,7107.432510755403,1
4714,18.0,42.0,2.7,0.0,85.8,48.3,313.4,3.9,69.73267303927214,1323.0876122204982,1
4715,29.8,61.14,15.54,0.42,50.88,5.43,6.9,1.1,3.6597802197802207,11.505999408199582,0
4716,21.19,53.68,16.21,0.0,80.71,8.58,159.21,2.04,15.122570574559948,113.90398450558206,0
4717,24.1,27.0,3.1,0.0,92.2,102.3,751.5,8.4,152.65018615040952,7185.79158933612,1
4718,21.5,28.0,4.5,0.0,91.2,124.4,795.3,8.5,178.85803127542258,8766.866502349214,1
4719,28.03,27.41,18.58,0.88,91.81,40.59,605.28,5.1,69.52427701254324,1724.089261197402,1
4720,21.95,55.4,10.22,0.0,86.33,76.4,347.47,2.88,98.60050884914665,1470.656515400182,1
4721,25.89,93.13,13.46,0.0,47.22,17.79,102.99,1.7,24.849179127250533,170.59691901877127,0
4722,17.36,67.54,15.5,2.23,51.65,0.7,6.9,1.8,1.1167630057803468,4.637392186968968,0
4723,25.52,59.56,15.56,0.0,75.04,1.64,6.9,1.58,2.0574545454545454,8.373778653388374,0
4724,33.67,83.99,19.4,0.7,74.13,0.7,135.96,0.78,1.3822089899063246,2.584778645248328,0
4725,23.89,49.67,6.11,0.0,87.31,3.0,367.67,10.14,5.880054375349842,185.63571669203057,1
4726,18.32,15.0,0.96,0.08,88.76,98.68,518.63,11.87,133.74206786614928,8686.641625945456,1
4727,30.9,44.93,11.59,0.86,95.77,103.45,586.57,1.9,143.5897431953573,1512.0945622298827,1
4728,10.3,78.0,4.0,0.0,90.3,290.0,855.3,7.4,313.91128266784784,14826.773609861486,1
4729,30.26,61.13,18.63,0.0,74.41,0.7,222.53,0.91,1.3890761548064916,3.033269123704935,0
4730,14.7,17.68,10.6,0.6,93.0,140.16,257.71,19.35,118.79638091792603,12312.010018601619,1
4731,21.1,39.0,2.2,0.0,92.5,122.0,789.7,10.2,176.0179044487074,10323.320598129101,1
4732,37.09,80.53,14.9,2.41,80.01,18.83,6.9,1.4,4.814339972209357,20.2410632483023,0
4733,16.63,67.82,8.95,0.0,86.18,14.36,650.09,6.31,27.2169926675316,705.0399731438462,1
4734,38.15,36.45,9.65,0.0,33.92,10.51,6.9,0.2,4.371906556141672,2.5805569182970327,0
4735,26.67,38.94,2.03,0.25,94.16,99.66,198.96,6.15,88.49770636674032,2764.2270855238557,1
4736,27.56,72.69,16.01,3.23,67.83,29.88,6.9,1.72,5.053235294117647,26.33070528031449,0
4737,25.31,72.59,25.25,0.0,82.1,11.16,6.9,1.28,4.425517241379311,16.754902052843853,0
4738,14.18,66.48,3.6,1.16,96.17,146.08,16.97,6.66,12.97316691524714,310.30378668346196,1
4739,28.27,71.26,20.96,0.0,59.43,14.99,116.92,0.64,22.703206710061856,57.729539478335354,0
4740,25.81,64.21,16.67,0.0,46.31,13.41,6.9,0.26,4.577810760667904,3.542019983345569,0
4741,28.55,48.21,5.64,0.25,89.82,41.14,557.44,11.19,69.46366475336593,3778.9618192004386,1
4742,34.9,42.08,9.28,0.0,96.2,270.33,855.44,13.23,302.03928803962737,25328.497535244125,1
4743,27.04,64.51,13.69,4.32,46.87,0.7,6.9,0.93,1.1167630057803468,2.3959859632673,0
4744,24.76,41.9,2.84,0.46,85.17,107.04,313.31,7.04,115.46264447160488,4331.396071906247,1
4745,9.24,57.49,3.78,0.0,89.81,42.09,124.55,4.04,45.629937982809274,830.7626422230169,1
4746,34.72,60.34,8.68,3.4,67.87,12.89,6.9,2.01,4.546504792332269,27.161620106604303,0
4747,32.0,73.0,15.0,0.0,86.6,26.7,127.0,5.6,35.00283870967742,842.0838701076602,1
4748,33.1,25.0,4.0,0.0,94.9,130.3,587.1,14.1,167.60503916306072,13468.828172550044,1
4749,14.5,76.0,7.6,0.0,91.0,276.3,825.1,7.1,300.78850809776696,13526.345431139272,1
4750,19.93,71.62,2.49,1.58,65.07,30.85,75.47,1.25,30.51541007241391,159.85990399605313,0
4751,24.59,51.72,14.87,3.6,53.33,7.75,6.9,0.82,4.070409134157945,9.724419637135226,0
4752,26.59,73.64,17.48,1.8,73.77,25.15,6.9,1.84,4.974131135793622,27.647946260573864,0
4753,16.6,47.0,0.9,0.0,92.1,111.2,654.1,9.6,156.06891964381504,8429.886019256743,1
4754,32.1,95.04,13.78,0.0,82.1,12.78,94.76,0.64,19.11503117354589,47.11962698327297,0
4755,20.74,35.85,10.27,0.0,93.68,95.46,114.89,19.06,62.04332975052328,5633.105723904782,1
4756,16.18,22.4,19.46,0.0,88.35,71.97,860.6,7.38,119.05025251675835,4707.591698136798,1
4757,24.32,46.23,9.9,0.0,94.76,104.22,598.27,6.07,145.20318436925083,4894.886013727665,1
4758,30.27,64.11,4.14,0.46,95.74,95.88,811.8,7.43,148.04637945791723,6130.336235829502,1
4759,12.9,68.35,5.9,0.0,86.17,95.87,800.07,1.9,147.5413892829492,1561.339481181698,1
4760,29.43,79.38,8.36,0.0,54.26,10.45,58.57,1.41,14.453190861325933,74.6306807457491,0
4761,32.61,30.23,7.23,0.0,91.94,33.34,860.6,1.9,60.792211451877755,548.1945541491909,1
4762,7.82,32.48,6.43,0.44,93.5,135.78,624.76,15.91,175.9573387540059,16095.81555081504,1
4763,22.45,57.59,16.15,0.0,74.44,1.5,164.63,0.75,2.9331868392920772,6.04130500595442,0
4764,34.94,52.9,10.69,0.37,87.75,3.0,860.6,10.51,5.948162654072112,195.04304270479935,1
4765,31.84,40.87,6.21,0.02,91.9,117.74,860.6,11.37,175.46568076540112,11464.859932862306,1
4766,21.81,40.63,4.25,0.55,89.02,21.91,585.07,7.7,40.06871570458471,1358.1719835412928,1
4767,27.76,53.62,14.3,0.0,92.76,126.63,202.44,5.64,98.78318430103177,2886.3355244172644,1
4768,24.28,63.7,23.01,0.0,67.25,9.02,124.58,1.03,15.27508461904438,58.19564839570597,0
4769,30.0,77.0,21.0,1.8,58.5,1.9,8.4,1.1,2.4273764258555137,7.086367341511321,0
4770,29.55,62.78,3.53,0.54,94.93,128.76,7.9,22.33,6.168611279563373,432.58698265856344,1
4771,9.69,21.35,4.46,0.0,89.49,168.87,153.4,1.9,90.01314511575382,871.2784453127108,1
4772,34.01,52.94,6.71,0.72,93.46,157.5,673.08,8.48,198.73850566631984,9905.037143238716,1
4773,17.8,63.0,4.9,0.0,90.3,80.7,730.2,6.3,126.45987445678418,4315.568601564812,1
4774,33.87,59.89,15.57,1.15,82.1,0.7,6.9,1.65,1.1167630057803468,4.250942838054887,0
4775,28.55,29.13,15.75,0.78,91.46,102.45,285.78,10.09,108.05643424585489,5740.627428623905,1
4776,28.58,36.14,24.78,5.76,64.99,13.08,12.57,0.28,7.263777335984096,6.578508853973268,0
4777,18.36,70.59,9.83,0.0,91.87,101.98,646.74,8.36,146.29095409730616,6801.2148818263995,1
4778,15.75,41.6,3.11,0.16,89.11,208.23,860.6,7.48,259.49316777381574,11970.526992511857,1
4779,15.78,74.01,6.01,0.0,91.14,123.93,523.26,6.3,155.6806611570248,5515.870060372225,1
4780,26.49,93.88,19.45,4.84,66.72,31.33,312.35,0.73,50.09752607666219,167.61245206105605,0
4781,17.5,51.39,6.54,0.83,88.68,14.1,349.24,2.76,25.61462716845692,287.06836744782277,1
4782,16.35,57.84,8.47,0.0,89.1,86.93,495.13,4.71,120.82630032774001,3057.4205869953694,1
4783,39.0,74.68,18.8,0.0,57.01,7.28,145.55,2.23,12.941728244274813,103.60335092304723,0
4784,37.65,52.26,18.8,0.0,51.64,29.62,110.63,2.05,35.48690275070392,313.30155086930426,0
4785,18.25,47.25,4.51,0.0,85.99,112.81,510.24,8.94,145.3053571721583,7215.260745511212,1
4786,20.23,30.54,4.81,0.21,93.05,3.0,617.42,2.99,5.927990782820202,55.26591368733169,1
4787,34.0,44.0,12.0,0.0,92.5,25.2,63.3,11.2,25.259857482185275,1145.8926767190217,1
4788,32.22,59.92,9.83,0.04,68.64,19.95,6.9,0.54,4.849141347424043,7.87393257447223,0
4789,34.46,64.16,13.08,2.1,75.76,22.08,99.81,1.69,28.43435649312947,198.84014146805362,0
4790,23.79,44.92,6.12,0.28,86.34,25.26,386.18,5.14,43.41978857409922,996.7930413778518,1
4791,21.91,61.23,14.41,0.0,88.74,3.0,440.24,13.9,5.899495242774826,255.46453519504112,1
4792,24.28,76.3,20.62,0.32,76.18,6.21,6.9,1.04,3.821538461538461,11.448226889825621,0
4793,17.55,67.14,10.37,0.77,61.28,13.29,123.57,1.65,20.94767435186071,135.34513417349424,0
4794,17.6,42.0,3.1,0.0,93.7,80.9,685.2,17.9,124.92575356358107,12086.291236820825,1
4795,38.86,73.68,14.94,0.0,45.3,37.32,6.9,0.76,5.139880239520959,11.870354440771532,0
4796,12.64,58.92,4.36,0.18,90.47,165.64,860.6,12.71,223.66013022672004,17067.5886371312,1
4797,4.85,42.48,5.12,0.0,92.2,98.16,658.32,11.06,143.01042623821536,8760.076281059104,1
4798,17.39,73.28,13.56,3.63,47.24,13.85,120.77,0.22,21.527906303291612,18.637554932303555,0
4799,23.18,91.96,16.53,2.01,55.38,0.7,110.7,1.44,1.3782125389061803,4.7556159317367035,0
4800,39.0,75.16,11.74,1.17,76.27,30.06,6.9,1.19,5.055795246800732,18.228068868454763,0
4801,34.0,58.0,18.0,0.0,88.0,13.6,36.8,8.0,14.13785310734463,412.552247124331,1
4802,27.92,22.3,12.28,0.0,85.59,143.97,330.97,12.68,137.93630262196137,9623.904872261273,1
4803,4.84,24.79,6.17,0.0,87.5,155.32,558.7,10.3,183.26775923970433,10933.252188180697,1
4804,21.33,59.9,9.24,0.14,94.13,69.22,259.69,8.18,83.07871608818229,3412.3761035326743,1
4805,15.15,52.91,3.02,0.08,88.91,70.57,780.06,4.72,115.10652900986422,2893.4339601370507,1
4806,25.96,15.0,9.66,1.28,92.35,145.96,536.45,10.47,173.73992788594884,10434.885843581578,1
4807,27.57,69.53,11.43,0.27,82.6,70.9,860.6,15.22,117.58257937081467,9567.47716078358,1
4808,35.6,53.84,12.15,1.42,82.1,30.55,103.13,0.66,35.10344001559845,99.58240727060479,0
4809,39.0,88.78,13.88,0.0,64.65,16.43,86.88,2.05,22.311568910945255,181.1552742243825,0
4810,39.0,62.1,15.02,1.16,61.7,0.7,6.9,1.41,1.1167630057803468,3.632623879792358,0
4811,20.99,51.3,11.35,2.43,73.49,29.52,6.9,2.03,5.048029739776951,31.038568356401086,0
4812,32.73,80.04,12.97,2.54,52.89,23.94,138.85,0.58,33.45816809260191,82.69068681291672,0
4813,38.78,41.1,0.4,0.14,90.75,3.0,250.42,4.97,5.82552729528536,89.9919436474254,1
4814,13.8,54.01,7.52,0.0,94.86,30.68,345.64,12.04,50.21658000662972,2772.214344007669,1
4815,30.96,57.32,9.67,0.72,67.41,0.7,6.9,1.99,1.1167630057803468,5.12689469559347,0
4816,31.08,78.61,9.56,3.35,59.89,18.86,28.67,1.61,14.2631548404115,83.89548733164064,0
4817,18.02,63.09,3.32,1.22,91.93,29.84,608.41,13.55,53.16160641864686,3337.0109566250408,1
4818,28.22,95.38,16.22,0.0,77.71,0.7,132.7,1.04,1.3817776124953511,3.4451018531300632,0
4819,31.57,73.66,9.55,0.17,88.02,111.22,580.01,5.62,150.3594438617346,4722.585987539106,1
4820,20.4,56.0,2.2,0.0,91.6,248.4,753.8,6.3,272.3944137329066,10676.468279139033,1
4821,24.72,15.0,1.18,0.66,91.15,3.0,531.03,12.89,5.91643919558799,237.70541879064402,1
4822,35.47,67.72,1.7,0.0,88.07,64.59,338.87,5.94,87.49008504132149,2633.9911539665054,1
4823,19.78,53.64,16.21,0.14,81.54,24.97,149.49,1.78,35.228891772644694,269.704137585801,1
4824,26.29,59.56,19.47,2.21,57.79,27.82,6.9,2.86,5.021792020928712,43.461032026629006,0
4825,16.71,41.19,6.34,0.0,85.29,137.74,332.66,2.45,135.3616295180278,1818.604563916718,1
4826,23.96,53.9,17.53,2.12,41.99,0.7,115.08,1.64,1.379029358897543,5.419907629083006,0
4827,39.0,88.11,22.91,2.17,57.37,0.7,6.9,1.79,1.1167630057803468,4.611628897041363,0
4828,29.95,32.49,0.43,0.19,91.69,47.72,656.61,11.13,80.76562797231637,4490.785253160115,1
4829,29.72,39.29,19.64,0.05,63.2,0.7,44.14,1.02,1.3466114621921985,3.277573407604465,0
4830,15.49,61.17,12.71,1.37,76.27,11.07,48.37,1.22,14.082606351502399,62.624097857463546,0
4831,34.67,28.06,7.49,0.01,89.07,158.01,860.6,15.1,216.59875520159284,19523.442060766218,1
4832,23.89,84.32,12.77,5.36,82.1,11.74,27.42,1.34,11.340877223885858,53.269469478311976,0
4833,32.1,66.71,13.35,3.07,50.8,14.69,6.9,1.3,4.646922636103152,18.02615540254993,0
4834,25.42,23.61,3.38,0.0,96.2,125.73,860.6,2.43,184.18748090303637,2594.6860883189406,1
4835,30.33,48.44,4.48,0.27,88.64,35.53,275.05,8.07,53.71364616970114,2011.8154576142144,1
4836,24.86,61.06,15.41,6.27,68.5,2.49,145.94,1.14,4.7762704958433275,16.3282646242975,0
4837,36.0,45.0,14.0,0.0,78.8,4.8,10.2,2.0,4.410810810810811,26.07686685515319,0
4838,35.52,50.09,3.71,0.0,86.37,142.69,529.71,4.88,170.53550435170092,4757.917048362544,1
4839,28.0,70.0,15.0,0.0,79.9,13.8,36.1,2.4,14.11274787535411,123.50627412816752,0
4840,26.75,49.58,27.67,2.08,48.26,17.28,138.3,1.1,26.33414876033058,118.21472803115255,0
4841,24.78,55.96,7.06,0.86,88.85,56.66,485.73,12.76,87.7345844623673,5676.874134400157,1
4842,21.2,51.0,8.9,0.0,90.1,108.0,529.8,12.5,143.08177044261066,9906.459559385323,1
4843,25.77,37.74,13.48,1.27,82.1,20.48,252.96,1.07,34.06510257759074,155.82209203357894,1
4844,26.14,75.93,19.67,0.27,60.44,8.51,6.9,1.13,4.168163265306123,13.781455460616252,0
4845,38.93,64.63,17.2,0.93,82.1,42.49,208.66,2.03,56.31238960255332,535.09795867353,1
4846,26.01,15.0,13.8,0.1,95.23,194.06,227.85,5.77,124.02965217391306,3863.0036905894426,1
4847,20.11,24.53,0.4,0.17,94.08,91.91,732.36,10.95,139.92050512661945,8452.174395454122,1
4848,28.18,47.47,2.95,0.96,87.29,145.9,521.48,10.51,171.70245195942366,10329.896556077767,1
4849,28.34,59.65,9.32,0.0,96.2,3.0,179.61,9.54,5.759499759499761,170.43221124177765,1
4850,25.0,86.0,21.0,4.6,40.9,1.3,7.5,0.1,1.8139534883720931,0.4567591871100839,0
4851,34.0,40.0,18.0,0.0,92.1,56.3,157.5,14.3,59.46186085498742,4019.5126039020815,1
4852,18.9,64.0,4.9,0.0,93.7,231.1,715.1,8.4,255.6516378543528,13208.228645612639,1
4853,32.53,65.55,23.66,0.0,61.76,3.54,241.97,1.25,6.830187385375967,27.310228128803374,0
4854,30.86,65.69,13.29,0.0,43.72,6.59,191.47,1.86,12.13577917237731,80.09721926126407,0
4855,12.21,28.0,7.7,0.0,89.21,57.52,663.27,11.0,94.54270484592416,5345.229434119168,1
4856,27.2,74.04,20.08,4.57,41.85,0.7,6.9,1.02,1.1167630057803468,2.6278555726157484,0
4857,21.44,25.88,2.2,0.38,90.79,197.87,132.21,9.7,83.46153664547725,4068.4807843885046,1
4858,32.83,69.42,7.73,5.74,53.71,16.39,145.68,0.61,25.584047574401975,63.35686466024234,0
4859,25.01,37.71,4.74,0.98,96.2,65.19,230.46,13.36,76.37189065538145,5046.103373412394,1
4860,27.8,54.78,8.62,5.29,64.71,16.69,6.9,0.93,4.736699228791774,13.190247008927736,0
4861,17.45,76.39,8.73,0.64,95.48,154.26,42.36,1.9,30.534116492605314,243.16290200551197,1
4862,21.23,59.15,9.15,0.02,89.55,154.86,382.4,16.37,153.90413618348384,14139.635072387084,1
4863,34.07,66.44,9.59,6.1,72.17,0.7,153.21,1.64,1.3841894682498708,5.443856353291243,0
4864,35.0,54.0,11.0,0.1,83.7,8.4,26.3,3.1,9.34122621564482,98.0140589463607,1
